parada_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_parada,planificada_flag,causa_parada,duracion_horas,impacto_produccion_proxy,impacto_energia_proxy
PAR_00000747,2025-12-29T11:18:00,2025-12-29T15:33:27.788870102,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,NoPlanificada,0,VariacionEspesor,4.258,30.496,270.08
PAR_00000748,2024-01-02T07:00:00,2024-01-02T12:04:02.892828432,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,CambioFormatoPlanificado,5.067,57.301,2476.84
PAR_00000749,2024-01-12T00:44:00,2024-01-12T01:36:22.868879746,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,FalloTransportador,0.873,7.303,126.036
PAR_00000750,2024-01-23T03:45:00,2024-01-23T05:22:55.369422490,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,NoConformidadLote,1.632,14.965,170.263
PAR_00000751,2024-01-27T02:01:00,2024-01-27T03:27:37.850382326,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,1.444,13.635,171.266
PAR_00000752,2024-02-01T11:03:00,2024-02-01T13:03:47.925669520,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,AnomaliaInstrumentacion,2.013,16.67,374.916
PAR_00000753,2024-02-01T14:00:00,2024-02-01T18:44:59.264570302,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ05,Planificada,1,MantenimientoPreventivoProgramado,4.75,49.992,374.033
PAR_00000754,2024-02-01T21:04:00,2024-02-01T21:25:00,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,NoConformidadLote,0.35,3.443,39.157
PAR_00000755,2024-02-03T14:00:00,2024-02-03T17:12:04.992457150,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,3.201,29.714,2101.217
PAR_00000756,2024-02-06T18:26:00,2024-02-06T21:57:51.844287198,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,FalloTransportador,3.531,30.042,519.047
PAR_00000757,2024-02-07T15:21:00,2024-02-07T15:56:43.824305382,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ06,NoPlanificada,0,AnomaliaInstrumentacion,0.596,5.969,57.355
PAR_00000758,2024-03-13T22:24:00,2024-03-14T04:01:03.165285342,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ06,NoPlanificada,0,ErrorInspeccion,5.618,53.029,585.029
PAR_00000759,2024-03-22T18:45:00,2024-03-22T20:38:40.659035892,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,NoConformidadLote,1.895,20.663,773.759
PAR_00000760,2024-03-29T14:00:00,2024-03-29T21:16:10.939272168,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,Planificada,1,CambioFormatoPlanificado,7.27,72.385,479.807
PAR_00000761,2024-03-31T01:17:00,2024-03-31T02:16:53.408061027,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,NoConformidadLote,0.998,10.721,670.397
PAR_00000762,2024-04-05T14:00:00,2024-04-05T20:54:26.419262709,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,MantenimientoPreventivoProgramado,6.907,72.853,1026.512
PAR_00000763,2024-04-22T01:12:00,2024-04-22T04:57:15.294811122,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,AnomaliaInstrumentacion,3.754,33.087,1655.347
PAR_00000764,2024-04-24T21:00:00,2024-04-25T05:32:14.845915716,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,CambioFormatoPlanificado,8.537,94.957,860.766
PAR_00000765,2024-04-25T14:12:00,2024-04-25T15:06:15.027412975,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,ErrorInspeccion,0.904,10.001,99.163
PAR_00000766,2024-05-04T00:38:00,2024-05-04T03:38:55.496936440,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,ErrorInspeccion,3.015,29.962,1905.503
PAR_00000767,2024-06-10T11:24:00,2024-06-10T15:26:37.671746744,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,4.044,32.28,537.225
PAR_00000768,2024-06-15T22:00:00,2024-06-16T01:23:17.327140900,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,3.388,25.996,1510.293
PAR_00000769,2024-07-09T21:15:00,2024-07-10T00:17:44.794583304,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,NoConformidadLote,3.046,32.915,1523.209
PAR_00000770,2024-07-16T18:45:00,2024-07-16T19:28:40.245506324,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,NoConformidadLote,0.728,8.129,123.351
PAR_00000771,2024-08-05T23:00:00,2024-08-06T04:21:04.091121813,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,CambioFormatoPlanificado,5.351,47.331,495.554
PAR_00000772,2024-08-06T11:00:00,2024-08-06T13:02:21.347928315,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,2.039,15.989,228.289
PAR_00000773,2024-08-09T08:01:00,2024-08-09T09:18:55.583836994,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,AnomaliaInstrumentacion,1.299,11.372,142.644
PAR_00000774,2024-08-12T01:16:00,2024-08-12T06:36:25.089050569,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ02,NoPlanificada,0,NoConformidadLote,5.34,60.144,1142.871
PAR_00000775,2024-08-13T19:19:00,2024-08-13T20:13:55.206410626,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,NoConformidadLote,0.915,8.503,101.74
PAR_00000776,2024-08-15T14:00:00,2024-08-15T17:09:24.446054692,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,3.157,30.738,471.584
PAR_00000777,2024-08-22T12:15:00,2024-08-22T12:57:39.200137207,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,0.711,7.508,44.962
PAR_00000778,2024-08-22T20:22:00,2024-08-23T00:15:32.945181774,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,FalloTransportador,3.892,39.989,532.107
PAR_00000779,2024-08-30T20:37:00,2024-08-30T21:18:12.600147156,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,FalloTransportador,0.687,7.742,105.578
PAR_00000780,2024-09-15T14:00:00,2024-09-15T19:19:34.857540156,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,InspeccionSeguridadReglamentaria,5.326,40.808,983.101
PAR_00000781,2024-09-19T13:26:00,2024-09-19T13:58:21.911308645,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,ErrorInspeccion,0.539,4.66,66.288
PAR_00000782,2024-09-29T00:44:00,2024-09-29T09:28:06.812227060,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,NoConformidadLote,8.735,69.965,894.55
PAR_00000783,2024-10-01T14:00:00,2024-10-01T16:42:31.078499814,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,InspeccionSeguridadReglamentaria,2.709,21.385,342.043
PAR_00000784,2024-11-05T14:25:00,2024-11-05T16:23:12.578334754,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,ErrorInspeccion,1.97,15.321,285.06
PAR_00000785,2024-11-15T05:25:00,2024-11-15T06:49:43.903899698,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,1.412,15.304,191.822
PAR_00000786,2024-11-26T01:32:00,2024-11-26T02:27:36.278747439,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,AnomaliaInstrumentacion,0.927,10.332,513.088
PAR_00000787,2024-12-01T06:00:00,2024-12-01T08:31:58.634053021,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,CambioFormatoPlanificado,2.533,27.526,388.478
PAR_00000788,2024-12-05T01:42:00,2024-12-05T03:12:49.763136304,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,1.514,15.246,292.022
PAR_00000789,2024-12-09T01:00:00,2024-12-09T02:48:35.079124856,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,ParadaPlanificadaUtilidades,1.81,17.446,194.805
PAR_00000790,2024-12-15T14:00:00,2024-12-15T21:05:17.155054363,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,MantenimientoPreventivoProgramado,7.088,61.524,2678.579
PAR_00000791,2024-12-19T01:00:00,2024-12-19T04:19:19.142888271,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,ParadaPlanificadaUtilidades,3.322,29.901,2174.437
PAR_00000792,2025-01-01T06:00:00,2025-01-01T09:16:15.750430154,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,CambioFormatoPlanificado,3.271,36.09,389.595
PAR_00000793,2025-02-06T21:30:00,2025-02-06T23:17:10.985082442,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,FalloTransportador,1.786,20.02,1109.475
PAR_00000794,2025-03-11T15:43:00,2025-03-11T20:43:07.673377053,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,ErrorInspeccion,5.002,56.339,702.681
PAR_00000795,2025-03-15T22:00:00,2025-03-16T07:38:49.759366279,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,Planificada,1,ParadaPlanificadaUtilidades,9.647,98.738,1362.507
PAR_00000796,2025-04-14T11:43:00,2025-04-14T14:03:57.475542598,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,NoConformidadLote,2.349,21.8,407.973
PAR_00000797,2025-04-23T09:00:00,2025-04-23T13:32:49.982121034,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,Planificada,1,MantenimientoPreventivoProgramado,4.547,35.872,285.109
PAR_00000798,2025-04-28T14:03:00,2025-04-28T15:09:04.616504510,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,ErrorInspeccion,1.101,11.735,195.248
PAR_00000799,2025-04-28T17:33:00,2025-04-28T18:51:24.553816747,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,AnomaliaInstrumentacion,1.307,13.84,503.791
PAR_00000800,2025-05-06T22:23:00,2025-05-07T04:45:17.845119904,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ02,NoPlanificada,0,ErrorInspeccion,6.372,48.847,2801.395
PAR_00000801,2025-06-01T06:00:00,2025-06-01T08:34:45.644509088,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ05,Planificada,1,CambioFormatoPlanificado,2.579,26.299,270.281
PAR_00000802,2025-06-01T21:00:00,2025-06-01T23:45:14.256509072,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,2.754,24.999,1351.647
PAR_00000803,2025-06-02T11:42:00,2025-06-02T12:08:15.817471490,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ06,NoPlanificada,0,ErrorInspeccion,0.438,3.913,42.519
PAR_00000804,2025-06-07T21:15:00,2025-06-07T22:33:14.943985149,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ06,NoPlanificada,0,NoConformidadLote,1.304,10.888,161.368
PAR_00000805,2025-06-08T06:19:00,2025-06-08T07:14:44.775858180,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,NoConformidadLote,0.929,8.004,61.484
PAR_00000806,2025-07-01T14:00:00,2025-07-01T15:12:00,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,CambioFormatoPlanificado,1.2,13.348,826.39
PAR_00000807,2025-07-03T01:33:00,2025-07-03T04:22:41.035390993,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,ErrorInspeccion,2.828,28.18,495.523
PAR_00000808,2025-07-07T07:20:00,2025-07-07T08:52:22.693131128,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,FalloTransportador,1.54,16.585,222.521
PAR_00000809,2025-07-23T14:00:00,2025-07-23T19:09:32.899936726,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,CambioFormatoPlanificado,5.159,48.444,2951.92
PAR_00000810,2025-07-31T03:38:00,2025-07-31T04:57:38.272708938,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,FalloTransportador,1.327,10.254,180.955
PAR_00000811,2025-08-14T11:35:00,2025-08-14T14:48:04.378839819,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,AnomaliaInstrumentacion,3.218,29.58,557.79
PAR_00000812,2025-08-22T12:25:00,2025-08-22T15:09:05.395562984,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,NoConformidadLote,2.735,28.26,1783.257
PAR_00000813,2025-08-28T02:13:00,2025-08-28T05:37:38.261420892,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,NoConformidadLote,3.411,28.47,200.625
PAR_00000814,2025-08-30T16:09:00,2025-08-30T16:48:21.621339399,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ05,NoPlanificada,0,ErrorInspeccion,0.656,5.787,67.687
PAR_00000815,2025-09-25T04:22:00,2025-09-25T05:06:04.389542890,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ02,NoPlanificada,0,ErrorInspeccion,0.735,7.392,381.42
PAR_00000816,2025-10-11T05:00:00,2025-10-11T09:07:02.955289213,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,4.117,40.866,2514.937
PAR_00000817,2025-10-11T12:02:00,2025-10-11T15:36:37.316912739,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,ErrorInspeccion,3.577,29.285,375.313
PAR_00000818,2025-10-23T03:17:00,2025-10-23T12:47:00,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,9.5,95.146,1279.774
PAR_00000819,2025-10-24T08:00:00,2025-10-24T12:58:38.132645696,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,Planificada,1,MantenimientoPreventivoProgramado,4.977,43.414,2339.446
PAR_00000820,2025-11-15T06:00:00,2025-11-15T15:02:35.323898240,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,Planificada,1,ParadaPlanificadaUtilidades,9.043,94.284,1223.188
PAR_00000821,2025-11-16T01:02:00,2025-11-16T04:49:15.905228290,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ01,NoPlanificada,0,FalloTransportador,3.788,39.809,833.942
PAR_00000822,2025-11-17T20:29:00,2025-11-17T21:41:50.408794083,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,FalloTransportador,1.214,9.696,130.352
PAR_00000823,2025-11-21T22:24:00,2025-11-21T23:59:53.719434985,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,NoConformidadLote,1.598,17.151,156.791
PAR_00000824,2025-11-29T14:21:00,2025-11-29T15:34:11.251839039,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,AnomaliaInstrumentacion,1.22,10.123,170.884
PAR_00000825,2025-12-19T22:07:00,2025-12-19T22:28:00,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ03,NoPlanificada,0,ErrorInspeccion,0.35,3.114,41.694
PAR_00000826,2025-12-25T15:43:00,2025-12-25T17:45:01.481474997,PLT_ALA,PLT_ALA_L04,PLT_ALA_L04_EQ04,NoPlanificada,0,AnomaliaInstrumentacion,2.034,19.96,176.91
PAR_00000827,2024-01-14T00:21:00,2024-01-14T01:09:50.879672834,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,NoPlanificada,0,FalloHidraulico,0.814,8.126,64.358
PAR_00000828,2024-01-25T04:16:00,2024-01-25T11:10:13.456394852,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,NoPlanificada,0,InestabilidadTorque,6.904,67.622,3558.962
PAR_00000829,2024-01-29T03:00:00,2024-01-29T04:57:59.855017496,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,Planificada,1,CambioFormatoPlanificado,1.967,16.628,153.638
PAR_00000830,2024-02-08T11:00:00,2024-02-08T13:50:47.110563510,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,ParadaPlanificadaUtilidades,2.846,29.476,184.877
PAR_00000831,2024-02-28T03:00:00,2024-02-28T08:01:07.860749865,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,Planificada,1,MantenimientoPreventivoProgramado,5.019,51.661,286.792
PAR_00000832,2024-02-28T09:32:00,2024-02-28T11:11:51.462203907,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,1.664,18.745,167.054
PAR_00000833,2024-03-13T07:00:00,2024-03-13T12:03:51.535735578,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,Planificada,1,ParadaPlanificadaUtilidades,5.064,53.707,521.396
PAR_00000834,2024-03-15T06:00:00,2024-03-15T10:04:51.981364426,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,4.081,45.762,2654.031
PAR_00000835,2024-03-23T09:20:00,2024-03-23T12:39:57.487818676,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ02,NoPlanificada,0,InestabilidadTorque,3.333,30.862,855.173
PAR_00000836,2024-04-08T11:02:00,2024-04-08T11:47:32.832012927,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,FalloHidraulico,0.759,7.954,41.969
PAR_00000837,2024-04-15T06:00:00,2024-04-15T07:49:02.786466626,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,Planificada,1,MantenimientoPreventivoProgramado,1.817,16.69,1051.018
PAR_00000838,2024-04-18T08:29:00,2024-04-18T09:02:59.480617125,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,AtascoMaterial,0.567,5.113,34.088
PAR_00000839,2024-04-20T04:00:00,2024-04-20T05:57:09.988248445,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,1.953,22.517,1393.299
PAR_00000840,2024-05-06T02:00:00,2024-05-06T07:37:32.539098190,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,ParadaPlanificadaUtilidades,5.626,50.693,326.257
PAR_00000841,2024-05-07T12:00:00,2024-05-07T18:22:03.294669172,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,Planificada,1,MantenimientoPreventivoProgramado,6.368,73.652,853.771
PAR_00000842,2024-05-11T05:00:00,2024-05-11T09:02:30.330565137,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,Planificada,1,InspeccionSeguridadReglamentaria,4.042,34.98,410.368
PAR_00000843,2024-05-15T14:00:00,2024-05-15T17:29:42.612848638,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,ParadaPlanificadaUtilidades,3.495,31.529,149.086
PAR_00000844,2024-05-27T23:34:00,2024-05-28T00:20:49.527520784,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,NoPlanificada,0,InestabilidadTorque,0.78,6.332,543.603
PAR_00000845,2024-06-03T12:00:00,2024-06-03T16:49:43.566614983,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,Planificada,1,CambioFormatoPlanificado,4.829,50.057,658.39
PAR_00000846,2024-06-06T05:00:00,2024-06-06T07:37:04.576881939,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,Planificada,1,MantenimientoPreventivoProgramado,2.618,29.971,265.906
PAR_00000847,2024-06-23T09:06:00,2024-06-23T09:56:38.683177836,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,InestabilidadTorque,0.844,7.201,177.818
PAR_00000848,2024-06-28T04:04:00,2024-06-28T04:27:00.290169715,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,FalloHidraulico,0.383,4.296,64.285
PAR_00000849,2024-06-29T05:38:00,2024-06-29T07:17:10.681951453,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,NoPlanificada,0,AtascoMaterial,1.653,14.165,116.041
PAR_00000850,2024-07-05T20:30:00,2024-07-05T21:46:23.203796951,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,NoPlanificada,0,InestabilidadTorque,1.273,11.139,876.444
PAR_00000851,2024-07-16T19:36:00,2024-07-17T00:30:33.996238797,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,DesalineacionRodillos,4.909,46.497,610.845
PAR_00000852,2024-07-25T03:00:00,2024-07-25T07:09:52.156256598,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,MantenimientoPreventivoProgramado,4.164,43.071,459.179
PAR_00000853,2024-08-01T14:00:00,2024-08-01T16:33:28.280518268,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,ParadaPlanificadaUtilidades,2.558,20.603,212.786
PAR_00000854,2024-08-06T17:29:00,2024-08-07T01:27:36.874406791,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,NoPlanificada,0,AtascoMaterial,7.977,85.217,483.421
PAR_00000855,2024-08-10T02:39:00,2024-08-10T04:38:10.652549161,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ02,NoPlanificada,0,FalloHidraulico,1.986,18.406,861.358
PAR_00000856,2024-08-29T18:06:00,2024-08-29T19:08:06.467503110,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,NoPlanificada,0,InestabilidadTorque,1.035,9.681,685.732
PAR_00000857,2024-08-31T00:38:00,2024-08-31T03:18:04.933871191,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,FalloHidraulico,2.668,30.675,284.701
PAR_00000858,2024-08-31T18:00:00,2024-09-01T00:14:46.210929619,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,Planificada,1,CambioFormatoPlanificado,6.246,58.032,660.612
PAR_00000859,2024-09-02T19:28:00,2024-09-02T20:16:00.022994154,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,NoPlanificada,0,InestabilidadTorque,0.8,7.396,42.857
PAR_00000860,2024-09-08T21:41:00,2024-09-09T01:17:07.097499748,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,FalloHidraulico,3.602,37.138,340.802
PAR_00000861,2024-09-10T09:20:00,2024-09-10T09:41:00,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,FalloHidraulico,0.35,3.145,49.562
PAR_00000862,2024-09-21T00:00:00,2024-09-21T14:00:00,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ02,Planificada,1,InspeccionSeguridadReglamentaria,14.0,123.71,3178.114
PAR_00000863,2024-09-28T14:09:00,2024-09-28T15:48:25.698597346,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,DesalineacionRodillos,1.657,16.503,70.602
PAR_00000864,2024-09-30T13:41:00,2024-09-30T15:07:37.965850760,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,DesalineacionRodillos,1.444,13.606,135.316
PAR_00000865,2024-10-13T11:24:00,2024-10-13T11:59:13.103386756,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,FalloHidraulico,0.587,6.13,126.239
PAR_00000866,2024-10-20T00:00:00,2024-10-20T04:44:17.588777179,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,CambioFormatoPlanificado,4.738,47.15,503.138
PAR_00000867,2024-10-22T07:43:00,2024-10-22T08:41:11.924164495,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ02,NoPlanificada,0,InestabilidadTorque,0.97,9.862,459.83
PAR_00000868,2024-10-25T16:00:00,2024-10-25T20:52:45.882630638,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Planificada,1,ParadaPlanificadaUtilidades,4.879,49.862,193.213
PAR_00000869,2024-11-03T16:26:00,2024-11-03T19:32:08.079514167,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,DesalineacionRodillos,3.102,26.008,351.379
PAR_00000870,2024-11-09T14:01:00,2024-11-09T17:10:11.581711700,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,NoPlanificada,0,FalloHidraulico,3.153,29.247,316.117
PAR_00000871,2024-11-23T11:26:00,2024-11-23T16:49:23.661222666,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,InestabilidadTorque,5.39,61.04,1336.874
PAR_00000872,2024-11-27T17:13:00,2024-11-27T17:34:00,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,AtascoMaterial,0.35,4.03,50.513
PAR_00000873,2024-12-02T08:00:00,2024-12-02T10:57:56.786043243,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,Planificada,1,InspeccionSeguridadReglamentaria,2.966,30.47,260.946
PAR_00000874,2024-12-19T18:18:00,2024-12-20T00:33:37.958385283,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,FalloHidraulico,6.261,73.444,1202.089
PAR_00000875,2024-12-22T20:00:00,2024-12-22T23:17:54.648434792,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,Planificada,1,MantenimientoPreventivoProgramado,3.299,29.85,817.572
PAR_00000876,2024-12-29T07:11:00,2024-12-29T12:38:17.243300610,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,NoPlanificada,0,InestabilidadTorque,5.455,61.807,1246.487
PAR_00000877,2024-12-30T21:40:00,2024-12-30T23:59:52.313532999,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,NoPlanificada,0,FalloHidraulico,2.331,26.286,807.037
