mantenimiento_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_mantenimiento,programado_flag,correctivo_flag,horas_mantenimiento,coste_mantenimiento_proxy,resultado_mantenimiento
MAN_00000840,2025-10-09T05:00:00,2025-10-09T09:17:26,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,OverhaulParcial,1,0,4.291,2898.13,Exitoso
MAN_00000841,2025-10-15T21:04:00,2025-10-16T00:55:26,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,CorrectivoMecanico,0,1,3.857,3056.71,Estabilizado
MAN_00000842,2025-10-18T07:28:00,2025-10-18T10:16:54,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,CorrectivoMecanico,0,1,2.815,2067.08,Recuperado
MAN_00000843,2025-10-19T22:00:00,2025-10-19T23:39:15,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,OverhaulParcial,1,0,1.654,1240.1,ExitosoConAjustes
MAN_00000844,2025-10-22T04:00:00,2025-10-22T07:17:34,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Preventivo,1,0,3.293,2355.12,Exitoso
MAN_00000845,2025-10-23T22:23:00,2025-10-24T02:06:14,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,CorrectivoMecanico,0,1,3.721,3377.9,Estabilizado
MAN_00000846,2025-10-30T08:20:00,2025-10-30T15:17:20,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,CorrectivoMecanico,0,1,6.956,7362.34,Estabilizado
MAN_00000847,2025-10-30T16:36:00,2025-10-30T17:06:02,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,CorrectivoInstrumentacion,0,1,0.501,386.22,ParcialConSeguimiento
MAN_00000848,2025-11-04T19:31:00,2025-11-04T20:58:23,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,CorrectivoTermico,0,1,1.457,1247.75,Estabilizado
MAN_00000849,2025-11-05T04:00:00,2025-11-05T10:30:22,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Preventivo,1,0,6.506,4482.79,Exitoso
MAN_00000850,2025-11-06T19:19:00,2025-11-06T20:24:59,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,CorrectivoTermico,0,1,1.1,683.36,Estabilizado
MAN_00000851,2025-11-26T11:36:00,2025-11-26T12:06:00,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,CorrectivoMecanico,0,1,0.5,501.56,Recuperado
MAN_00000852,2025-11-27T17:45:00,2025-11-27T19:54:39,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,CorrectivoTermico,0,1,2.161,1731.41,Recuperado
MAN_00000853,2025-12-04T02:00:00,2025-12-04T18:25:09,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ04,Preventivo,1,0,16.419,12731.53,ExitosoConAjustes
MAN_00000854,2025-12-16T14:06:00,2025-12-16T17:06:31,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ03,CorrectivoInstrumentacion,0,1,3.009,2586.67,Recuperado
MAN_00000855,2025-12-20T02:27:00,2025-12-20T05:15:22,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ02,CorrectivoTermico,0,1,2.806,1539.07,Estabilizado
MAN_00000856,2025-12-25T05:42:00,2025-12-25T06:12:00,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ01,CorrectivoTermico,0,1,0.5,451.32,Recuperado
MAN_00000857,2025-12-29T12:00:00,2025-12-29T16:17:58,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ05,Preventivo,1,0,4.3,2699.53,ExitosoConAjustes
MAN_00000858,2025-12-31T03:00:00,2025-12-31T07:00:31,PLT_CAN,PLT_CAN_L01,PLT_CAN_L01_EQ06,Preventivo,1,0,4.009,3277.72,ExitosoConAjustes
MAN_00000859,2024-01-02T07:39:00,2024-01-02T08:24:25,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoTermico,0,1,0.757,432.66,Recuperado
MAN_00000860,2024-01-15T14:00:00,2024-01-15T14:55:02,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,Predictivo,1,0,0.917,688.73,Exitoso
MAN_00000861,2024-01-30T08:20:00,2024-01-30T09:01:24,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,0.69,494.68,Recuperado
MAN_00000862,2024-02-04T03:22:00,2024-02-04T04:11:25,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,0.824,452.85,ParcialConSeguimiento
MAN_00000863,2024-02-08T22:05:00,2024-02-08T22:35:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoInstrumentacion,0,1,0.5,339.1,Estabilizado
MAN_00000864,2024-02-10T04:20:00,2024-02-10T05:06:11,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,CorrectivoMecanico,0,1,0.77,417.65,ParcialConSeguimiento
MAN_00000865,2024-02-14T12:43:00,2024-02-14T15:40:42,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,2.962,2004.33,Estabilizado
MAN_00000866,2024-02-21T04:00:00,2024-02-21T12:53:27,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Predictivo,1,0,8.891,5434.71,Exitoso
MAN_00000867,2024-02-23T17:05:00,2024-02-23T17:40:27,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,0.591,367.5,ParcialConSeguimiento
MAN_00000868,2024-02-27T01:22:00,2024-02-27T02:57:18,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,1.589,1218.1,Estabilizado
MAN_00000869,2024-02-27T21:43:00,2024-02-27T22:20:03,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,CorrectivoInstrumentacion,0,1,0.618,295.33,Estabilizado
MAN_00000870,2024-03-01T14:00:00,2024-03-01T20:46:12,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,Predictivo,1,0,6.77,4550.5,Exitoso
MAN_00000871,2024-03-07T20:30:00,2024-03-07T21:00:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoMecanico,0,1,0.5,350.06,Recuperado
MAN_00000872,2024-03-14T06:08:00,2024-03-14T09:12:07,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,3.069,2372.1,ParcialConSeguimiento
MAN_00000873,2024-03-25T04:25:00,2024-03-25T07:11:51,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,2.781,1660.14,ParcialConSeguimiento
MAN_00000874,2024-04-01T22:00:00,2024-04-02T03:41:09,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Predictivo,1,0,5.686,3842.04,Exitoso
MAN_00000875,2024-04-11T12:29:00,2024-04-11T14:12:28,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoMecanico,0,1,1.725,961.67,Recuperado
MAN_00000876,2024-04-14T10:06:00,2024-04-14T12:51:57,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoTermico,0,1,2.766,1808.87,ParcialConSeguimiento
MAN_00000877,2024-04-29T00:00:00,2024-04-29T03:45:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,OverhaulParcial,1,0,3.75,2833.86,Exitoso
MAN_00000878,2024-05-12T02:00:00,2024-05-12T07:51:14,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,OverhaulParcial,1,0,5.854,3226.43,Exitoso
MAN_00000879,2024-05-14T10:15:00,2024-05-14T10:45:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoMecanico,0,1,0.5,350.13,ParcialConSeguimiento
MAN_00000880,2024-05-16T02:01:00,2024-05-16T02:31:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoTermico,0,1,0.5,339.81,Estabilizado
MAN_00000881,2024-05-17T21:39:00,2024-05-18T03:43:57,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoTermico,0,1,6.083,4235.75,Estabilizado
MAN_00000882,2024-05-22T11:34:00,2024-05-22T15:31:15,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,3.954,2749.9,Estabilizado
MAN_00000883,2024-06-05T05:02:00,2024-06-05T06:43:08,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoInstrumentacion,0,1,1.686,1016.97,ParcialConSeguimiento
MAN_00000884,2024-06-18T13:39:00,2024-06-18T14:46:12,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,CorrectivoInstrumentacion,0,1,1.12,637.02,ParcialConSeguimiento
MAN_00000885,2024-06-19T08:31:00,2024-06-19T12:49:51,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,4.314,3464.71,Estabilizado
MAN_00000886,2024-06-20T15:00:00,2024-06-20T19:29:19,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,Preventivo,1,0,4.489,3094.31,Exitoso
MAN_00000887,2024-07-07T10:09:00,2024-07-07T10:39:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,CorrectivoTermico,0,1,0.5,257.11,Recuperado
MAN_00000888,2024-07-11T16:00:00,2024-07-11T23:19:56,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,Preventivo,1,0,7.332,4949.03,Exitoso
MAN_00000889,2024-07-12T04:32:00,2024-07-12T05:44:47,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,1.213,899.66,ParcialConSeguimiento
MAN_00000890,2024-07-22T17:03:00,2024-07-22T21:57:32,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,4.909,3436.04,Recuperado
MAN_00000891,2024-07-24T15:04:00,2024-07-24T17:17:43,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoMecanico,0,1,2.229,1535.53,Recuperado
MAN_00000892,2024-07-26T18:18:00,2024-07-26T21:05:13,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,2.787,1528.51,Estabilizado
MAN_00000893,2024-07-27T19:41:00,2024-07-28T00:52:30,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoTermico,0,1,5.192,3913.08,ParcialConSeguimiento
MAN_00000894,2024-08-06T08:10:00,2024-08-06T10:40:31,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoTermico,0,1,2.509,1569.23,ParcialConSeguimiento
MAN_00000895,2024-08-22T12:28:00,2024-08-22T12:58:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,0.5,345.47,Estabilizado
MAN_00000896,2024-08-25T05:06:00,2024-08-25T07:39:40,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoTermico,0,1,2.561,1730.85,Estabilizado
MAN_00000897,2024-08-26T19:33:00,2024-08-26T20:58:10,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoMecanico,0,1,1.42,922.71,Estabilizado
MAN_00000898,2024-08-28T23:16:00,2024-08-29T00:59:43,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,1.729,1377.32,ParcialConSeguimiento
MAN_00000899,2024-09-05T03:09:00,2024-09-05T04:46:15,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,1.621,998.13,Estabilizado
MAN_00000900,2024-09-11T13:39:00,2024-09-11T14:09:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoTermico,0,1,0.5,389.8,Estabilizado
MAN_00000901,2024-09-14T12:04:00,2024-09-14T15:52:58,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoInstrumentacion,0,1,3.816,2146.28,Estabilizado
MAN_00000902,2024-09-15T14:00:00,2024-09-15T16:30:16,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Preventivo,1,0,2.505,1677.96,Exitoso
MAN_00000903,2024-09-19T05:04:00,2024-09-19T05:34:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoTermico,0,1,0.5,347.57,ParcialConSeguimiento
MAN_00000904,2024-09-28T16:07:00,2024-09-28T17:36:59,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,1.5,1194.99,Estabilizado
MAN_00000905,2024-09-29T04:24:00,2024-09-29T07:51:13,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,3.454,2705.13,Recuperado
MAN_00000906,2024-10-02T11:03:00,2024-10-02T15:10:58,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,4.133,2680.69,ParcialConSeguimiento
MAN_00000907,2024-10-06T17:27:00,2024-10-06T20:30:01,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,3.051,2292.24,Estabilizado
MAN_00000908,2024-10-20T19:00:00,2024-10-20T22:07:33,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Preventivo,1,0,3.126,2146.29,ExitosoConAjustes
MAN_00000909,2024-10-30T16:37:00,2024-10-30T19:05:03,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,2.468,1658.5,ParcialConSeguimiento
MAN_00000910,2024-10-30T23:11:00,2024-10-31T06:04:04,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoTermico,0,1,6.885,4345.44,Estabilizado
MAN_00000911,2024-11-04T18:26:00,2024-11-04T23:17:37,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoMecanico,0,1,4.861,3366.25,Estabilizado
MAN_00000912,2024-11-16T09:28:00,2024-11-16T10:17:30,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,0.825,509.4,Recuperado
MAN_00000913,2024-12-03T04:14:00,2024-12-03T10:14:41,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoTermico,0,1,6.011,3999.49,Estabilizado
MAN_00000914,2024-12-11T01:14:00,2024-12-11T01:44:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,0.5,311.39,Estabilizado
MAN_00000915,2024-12-17T14:18:00,2024-12-17T16:18:08,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoInstrumentacion,0,1,2.002,1355.64,ParcialConSeguimiento
MAN_00000916,2024-12-29T04:17:00,2024-12-29T05:08:06,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoMecanico,0,1,0.852,503.54,Recuperado
MAN_00000917,2025-01-08T08:43:00,2025-01-08T11:32:57,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,CorrectivoInstrumentacion,0,1,2.833,1300.9,ParcialConSeguimiento
MAN_00000918,2025-01-15T14:00:00,2025-01-15T16:31:40,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,Preventivo,1,0,2.528,1699.22,Exitoso
MAN_00000919,2025-01-21T18:32:00,2025-01-21T21:07:42,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,2.595,2105.69,Estabilizado
MAN_00000920,2025-01-30T13:31:00,2025-01-30T16:13:02,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,2.701,1602.97,Estabilizado
MAN_00000921,2025-02-13T01:00:00,2025-02-13T04:02:43,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,Preventivo,1,0,3.046,2373.96,Exitoso
MAN_00000922,2025-02-13T14:09:00,2025-02-13T14:40:47,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoMecanico,0,1,0.53,328.45,Estabilizado
MAN_00000923,2025-02-13T16:00:00,2025-02-13T17:22:39,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Preventivo,1,0,1.378,833.27,ExitosoConAjustes
MAN_00000924,2025-02-22T17:00:00,2025-02-22T18:25:04,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Predictivo,1,0,1.418,759.92,Exitoso
MAN_00000925,2025-03-10T12:00:00,2025-03-10T14:42:07,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Preventivo,1,0,2.702,1510.37,ExitosoConAjustes
MAN_00000926,2025-03-12T19:00:00,2025-03-13T00:10:18,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,OverhaulParcial,1,0,5.172,3318.89,Exitoso
MAN_00000927,2025-03-13T22:36:00,2025-03-13T23:06:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,CorrectivoInstrumentacion,0,1,0.5,280.2,Recuperado
MAN_00000928,2025-03-14T07:14:00,2025-03-14T08:03:39,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoMecanico,0,1,0.828,545.27,ParcialConSeguimiento
MAN_00000929,2025-03-20T17:45:00,2025-03-20T19:12:52,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoInstrumentacion,0,1,1.465,772.83,Recuperado
MAN_00000930,2025-03-21T15:21:00,2025-03-21T17:41:04,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,CorrectivoMecanico,0,1,2.335,1269.65,Recuperado
MAN_00000931,2025-03-22T02:05:00,2025-03-22T04:07:13,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,2.037,1528.04,Recuperado
MAN_00000932,2025-03-25T15:00:00,2025-03-25T15:50:03,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,0.834,531.36,Recuperado
MAN_00000933,2025-04-03T20:16:00,2025-04-04T01:08:14,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,4.871,3459.11,Recuperado
MAN_00000934,2025-04-15T22:00:00,2025-04-16T06:40:58,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,OverhaulParcial,1,0,8.683,5170.28,Exitoso
MAN_00000935,2025-04-20T14:21:00,2025-04-20T22:30:59,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,8.167,6624.49,Estabilizado
MAN_00000936,2025-05-06T17:09:00,2025-05-06T19:37:15,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,2.471,1797.07,ParcialConSeguimiento
MAN_00000937,2025-05-10T05:03:00,2025-05-10T07:18:08,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoTermico,0,1,2.252,1390.34,Estabilizado
MAN_00000938,2025-05-12T02:00:00,2025-05-12T05:46:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Preventivo,1,0,3.767,2278.7,Exitoso
MAN_00000939,2025-05-15T22:00:00,2025-05-16T06:49:49,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,OverhaulParcial,1,0,8.83,5248.51,Exitoso
MAN_00000940,2025-05-29T05:14:00,2025-05-29T10:53:47,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,5.663,3737.9,Estabilizado
MAN_00000941,2025-05-30T00:24:00,2025-05-30T00:54:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoTermico,0,1,0.5,380.89,ParcialConSeguimiento
MAN_00000942,2025-06-03T00:06:00,2025-06-03T05:06:04,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,5.001,3819.96,ParcialConSeguimiento
MAN_00000943,2025-06-04T04:00:00,2025-06-04T05:41:40,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,1.694,1091.65,Estabilizado
MAN_00000944,2025-06-18T03:09:00,2025-06-18T06:34:47,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoMecanico,0,1,3.43,2375.96,Estabilizado
MAN_00000945,2025-06-22T18:31:00,2025-06-22T21:02:06,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,2.518,1850.28,Estabilizado
MAN_00000946,2025-06-23T19:26:00,2025-06-23T20:21:51,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoMecanico,0,1,0.931,580.99,Estabilizado
MAN_00000947,2025-07-09T03:40:00,2025-07-09T04:10:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoInstrumentacion,0,1,0.5,351.97,ParcialConSeguimiento
MAN_00000948,2025-07-16T12:14:00,2025-07-16T12:44:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,0.5,297.43,Estabilizado
MAN_00000949,2025-07-27T12:00:00,2025-07-27T19:39:54,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Predictivo,1,0,7.665,5290.81,PendienteOptimizar
MAN_00000950,2025-08-05T20:11:00,2025-08-05T22:42:56,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,CorrectivoMecanico,0,1,2.532,1381.84,Estabilizado
MAN_00000951,2025-08-09T06:11:00,2025-08-09T08:23:24,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,2.207,1247.48,Estabilizado
MAN_00000952,2025-09-01T22:39:00,2025-09-01T23:11:13,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoTermico,0,1,0.537,413.36,Estabilizado
MAN_00000953,2025-09-02T10:06:00,2025-09-02T14:43:31,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,4.625,3424.79,Estabilizado
MAN_00000954,2025-09-05T14:15:00,2025-09-05T16:07:03,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoInstrumentacion,0,1,1.868,1412.94,Estabilizado
MAN_00000955,2025-09-13T01:00:00,2025-09-13T09:04:28,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Predictivo,1,0,8.075,4703.41,Exitoso
MAN_00000956,2025-09-15T22:00:00,2025-09-16T02:49:15,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,OverhaulParcial,1,0,4.821,3182.61,Exitoso
MAN_00000957,2025-09-16T04:30:00,2025-09-16T05:34:18,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,1.072,831.88,Estabilizado
MAN_00000958,2025-09-26T00:19:00,2025-09-26T05:00:15,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoMecanico,0,1,4.688,3140.57,Estabilizado
MAN_00000959,2025-10-24T10:04:00,2025-10-24T12:51:48,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,2.797,1869.34,Estabilizado
MAN_00000960,2025-11-07T16:06:00,2025-11-07T18:04:22,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,1.973,1339.62,Recuperado
MAN_00000961,2025-11-12T15:44:00,2025-11-12T18:36:54,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,2.882,1993.86,ParcialConSeguimiento
MAN_00000962,2025-11-12T21:14:00,2025-11-12T22:00:09,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoTermico,0,1,0.769,493.2,Estabilizado
MAN_00000963,2025-11-15T17:00:00,2025-11-16T06:16:49,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Predictivo,1,0,13.28,7643.95,Exitoso
MAN_00000964,2025-11-30T00:00:00,2025-11-30T02:54:04,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,Preventivo,1,0,2.901,1486.75,Exitoso
MAN_00000965,2025-12-03T01:20:00,2025-12-03T02:38:28,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,CorrectivoMecanico,0,1,1.308,1078.15,ParcialConSeguimiento
MAN_00000966,2025-12-10T03:40:00,2025-12-10T04:37:48,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,0.964,787.97,Recuperado
MAN_00000967,2025-12-15T02:44:00,2025-12-15T04:57:04,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,2.218,1543.6,Estabilizado
MAN_00000968,2025-12-16T05:30:00,2025-12-16T08:44:56,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,CorrectivoInstrumentacion,0,1,3.249,2299.14,Recuperado
MAN_00000969,2025-12-22T07:42:00,2025-12-22T13:27:44,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,CorrectivoMecanico,0,1,5.762,3641.99,Recuperado
MAN_00000970,2024-01-03T00:42:00,2024-01-03T05:49:08,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoInstrumentacion,0,1,5.119,4597.5,ParcialConSeguimiento
MAN_00000971,2024-01-09T02:01:00,2024-01-09T03:28:38,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,CorrectivoMecanico,0,1,1.461,777.09,Recuperado
MAN_00000972,2024-01-11T08:36:00,2024-01-11T11:02:11,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,CorrectivoTermico,0,1,2.437,1791.45,Recuperado
MAN_00000973,2024-01-21T17:38:00,2024-01-21T20:30:10,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoTermico,0,1,2.87,2276.53,Estabilizado
MAN_00000974,2024-02-09T21:16:00,2024-02-10T00:21:34,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,CorrectivoInstrumentacion,0,1,3.093,1725.12,Estabilizado
MAN_00000975,2024-02-14T20:29:00,2024-02-14T21:36:03,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,CorrectivoInstrumentacion,0,1,1.118,756.13,Estabilizado
MAN_00000976,2024-02-15T13:31:00,2024-02-15T16:21:12,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,CorrectivoMecanico,0,1,2.837,2112.65,ParcialConSeguimiento
MAN_00000977,2024-02-18T22:35:00,2024-02-19T00:44:55,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,CorrectivoMecanico,0,1,2.165,1421.34,Estabilizado
